project_id,Activity ID,Activity Name,WBS,Baseline Start,Baseline Finish,Start,Finish,Actual Start,Actual Finish,Remaining Duration,Total Float,Free Float,Critical,Longest Path,Predecessors,Successors,Remaining Units,Budgeted Units,Physical % Complete
The Big -P.01-UP-20-April-26,AB-APP-B01-6TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (6th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.6thF,15-Dec-26,28-Dec-26,10-May-27,24-May-27,,,12,-41,79,Yes,No,"AB-SUB-B01-6TH-1000, AB-SUB-B01-6TH-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-6TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (6th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.6thF,02-Jan-27,16-Jan-27,27-May-27,10-Jun-27,,,12,-56,64,Yes,No,"AB-SUB-B01-6TH-1010, AB-SUB-B01-6TH-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-6TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (6th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.6thF,02-Jan-27,16-Jan-27,27-May-27,10-Jun-27,,,12,-56,64,Yes,No,"AB-SUB-B01-6TH-1020, AB-SUB-B01-6TH-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-6TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (6th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.6thF,02-Jan-27,16-Jan-27,27-May-27,10-Jun-27,,,12,-56,64,Yes,No,"AB-SUB-B01-6TH-1030, AB-SUB-B01-6TH-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.7thF,18-Jan-27,01-Feb-27,12-Jun-27,26-Jun-27,,,12,-69,51,Yes,No,"AB-SUB-B01-7TH-1000, AB-SUB-B01-7TH-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.7thF,04-Feb-27,17-Feb-27,28-Jun-27,12-Jul-27,,,12,-83,37,Yes,No,"AB-SUB-B01-7TH-1010, AB-SUB-B01-7TH-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.7thF,04-Feb-27,17-Feb-27,28-Jun-27,12-Jul-27,,,12,-83,37,Yes,No,"AB-SUB-B01-7TH-1020, AB-SUB-B01-7TH-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-7TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.7thF,04-Feb-27,17-Feb-27,28-Jun-27,12-Jul-27,,,12,-83,37,Yes,No,"AB-SUB-B01-7TH-1030, AB-SUB-B01-7TH-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.8thF,18-Feb-27,03-Mar-27,12-Jul-27,26-Jul-27,,,12,-95,25,Yes,No,"AB-SUB-B01-8TH-1000, AB-SUB-B01-8TH-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.8thF,04-Mar-27,21-Mar-27,26-Jul-27,09-Aug-27,,,12,-107,13,Yes,No,"AB-SUB-B01-8TH-1010, AB-SUB-B01-8TH-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.8thF,04-Mar-27,21-Mar-27,26-Jul-27,09-Aug-27,,,12,-107,13,Yes,No,"AB-SUB-B01-8TH-1020, AB-SUB-B01-8TH-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-8TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.8thF,04-Mar-27,21-Mar-27,26-Jul-27,09-Aug-27,,,12,-107,13,Yes,No,"AB-SUB-B01-8TH-1030, AB-SUB-B01-8TH-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.RF,16-Mar-27,29-Mar-27,04-Aug-27,18-Aug-27,,,12,-115,5,Yes,No,"AB-SUB-B01-RF-1000, AB-SUB-B01-RF-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-RF-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.RF,23-Mar-27,05-Apr-27,10-Aug-27,24-Aug-27,,,12,-120,0,Yes,No,"AB-SUB-B01-RF-1010, AB-SUB-B01-RF-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B01-RF-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.RF,23-Mar-27,05-Apr-27,10-Aug-27,24-Aug-27,,,12,-120,0,Yes,No,"AB-SUB-B01-RF-1020, AB-SUB-B01-RF-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-REP-1000,Approval for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs As-Built Drawing (B02),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.1,23-Dec-25,05-Jan-26,04-Jun-26,17-Jun-26,,,12,241,361,No,No,"AB-SUB-B02-REP-1000, AB-SUB-B02-REP-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-FOOT-1000,Approval for PC Raft Conc. Dim. DWGs As-Built Drawing (B02) (footing),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.F,25-Dec-25,08-Jan-26,04-Jun-26,17-Jun-26,,,12,241,361,No,No,"AB-SUB-B02-FOOT-1000, AB-SUB-B02-FOOT-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-FOOT-1010,Approval for RC Raft & Footings Conc. Dim. DWGs As-Built Drawing (B02) (footing),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.F,13-Jan-26,27-Jan-26,04-Jun-26,17-Jun-26,,,12,241,361,No,No,"AB-SUB-B02-FOOT-1010, AB-SUB-B02-FOOT-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-FOOT-1020,Approval for RC Raft & Footings RFT DWGs As-Built Drawing (B02) (footing),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.F,18-Jan-26,01-Feb-26,04-Jun-26,17-Jun-26,,,12,241,361,No,No,"AB-SUB-B02-FOOT-1020, AB-SUB-B02-FOOT-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-FOOT-1030,Approval for  Waterproofing Layout Plan DWGs As-Built Drawing  (B02),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.F,24-Jan-26,07-Feb-26,22-Jul-26,05-Aug-26,,,12,201,321,No,No,"AB-SUB-B02-FOOT-1030, AB-SUB-B02-FOOT-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-BAS2-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 02),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.2ndB,10-Feb-26,23-Feb-26,04-Jun-26,17-Jun-26,,,12,241,361,No,No,"AB-SUB-B02-BAS2-1000, AB-SUB-B02-BAS2-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-BAS2-1020,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 02),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.2ndB,26-Feb-26,11-Mar-26,18-Jun-26,02-Jul-26,,,12,229,349,No,No,"AB-SUB-B02-BAS2-1020, AB-SUB-B02-BAS2-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-BAS2-1030,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 02),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.2ndB,26-Feb-26,11-Mar-26,18-Jun-26,02-Jul-26,,,12,229,349,No,No,"AB-SUB-B02-BAS2-1030, AB-SUB-B02-BAS2-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-BAS2-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 02),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.2ndB,22-Feb-26,07-Mar-26,14-Jun-26,27-Jun-26,,,12,233,353,No,No,"AB-SUB-B02-BAS2-1010, AB-SUB-B02-BAS2-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-SOG-1000,Approval for S.O.G Conc. Dim. DWGs As-Built Drawing (B02) (Sog),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.2ndB.SOG,06-Jul-26,19-Jul-26,28-Nov-26,10-Dec-26,,,12,94,214,No,No,"AB-SUB-B02-SOG-1000, AB-SUB-B02-SOG-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-SOG-1010,Approval for S.O.G RFT DWGs As-Built Drawing (B02) (Sog),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.2ndB.SOG,06-Jul-26,19-Jul-26,28-Nov-26,10-Dec-26,,,12,94,214,No,No,"AB-SUB-B02-SOG-1010, AB-SUB-B02-SOG-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-BAS1-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.1stB,24-Mar-26,06-Apr-26,11-Jul-26,25-Jul-26,,,12,211,331,No,No,"AB-SUB-B02-BAS1-1000, AB-SUB-B02-BAS1-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-BAS1-1020,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.1stB,09-Apr-26,23-Apr-26,28-Jul-26,10-Aug-26,,,12,197,317,No,No,"AB-SUB-B02-BAS1-1020, AB-SUB-B02-BAS1-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-BAS1-1030,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.1stB,09-Apr-26,23-Apr-26,28-Jul-26,10-Aug-26,,,12,197,317,No,No,"AB-SUB-B02-BAS1-1030, AB-SUB-B02-BAS1-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-BAS1-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.1stB,07-Apr-26,21-Apr-26,26-Jul-26,08-Aug-26,,,12,199,319,No,No,"AB-SUB-B02-BAS1-1010, AB-SUB-B02-BAS1-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-GR-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (GF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.GF,03-May-26,16-May-26,19-Aug-26,02-Sep-26,,,12,178,298,No,No,"AB-SUB-B02-GR-1000, AB-SUB-B02-GR-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-GR-1020,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (GF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.GF,26-May-26,13-Jun-26,13-Sep-26,26-Sep-26,,,12,158,278,No,No,"AB-SUB-B02-GR-1020, AB-SUB-B02-GR-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-GR-1030,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (GF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.GF,26-May-26,13-Jun-26,13-Sep-26,26-Sep-26,,,12,158,278,No,No,"AB-SUB-B02-GR-1030, AB-SUB-B02-GR-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-GR-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (GF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.GF,18-May-26,04-Jun-26,05-Sep-26,17-Sep-26,,,12,165,285,No,No,"AB-SUB-B02-GR-1010, AB-SUB-B02-GR-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-1ST-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (1st),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.1stF,07-Jul-26,20-Jul-26,20-Oct-26,02-Nov-26,,,12,127,247,No,No,"AB-SUB-B02-1ST-1000, AB-SUB-B02-1ST-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-1ST-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (1st),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.1stF,30-Jul-26,12-Aug-26,11-Nov-26,24-Nov-26,,,12,108,228,No,No,"AB-SUB-B02-1ST-1010, AB-SUB-B02-1ST-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-1ST-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (1st),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.1stF,30-Jul-26,12-Aug-26,11-Nov-26,24-Nov-26,,,12,108,228,No,No,"AB-SUB-B02-1ST-1020, AB-SUB-B02-1ST-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-1ST-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (1st),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.1stF,30-Jul-26,12-Aug-26,11-Nov-26,24-Nov-26,,,12,108,228,No,No,"AB-SUB-B02-1ST-1030, AB-SUB-B02-1ST-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-2ND-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (2nd),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.2ndF,03-Sep-26,16-Sep-26,16-Dec-26,29-Dec-26,,,12,78,198,No,No,"AB-SUB-B02-2ND-1000, AB-SUB-B02-2ND-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-2ND-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (2nd),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.2ndF,29-Sep-26,13-Oct-26,12-Jan-27,26-Jan-27,,,12,56,176,No,No,"AB-SUB-B02-2ND-1010, AB-SUB-B02-2ND-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-2ND-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (2nd),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.2ndF,29-Sep-26,13-Oct-26,12-Jan-27,26-Jan-27,,,12,56,176,No,No,"AB-SUB-B02-2ND-1020, AB-SUB-B02-2ND-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-2ND-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (2nd),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.2ndF,29-Sep-26,13-Oct-26,12-Jan-27,26-Jan-27,,,12,56,176,No,No,"AB-SUB-B02-2ND-1030, AB-SUB-B02-2ND-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.3rdF,04-Nov-26,17-Nov-26,16-Feb-27,01-Mar-27,,,12,27,147,No,No,"AB-SUB-B02-3RD-1000, AB-SUB-B02-3RD-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.3rdF,30-Nov-26,13-Dec-26,17-Mar-27,30-Mar-27,,,12,5,125,No,No,"AB-SUB-B02-3RD-1010, AB-SUB-B02-3RD-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.3rdF,30-Nov-26,13-Dec-26,17-Mar-27,30-Mar-27,,,12,5,125,No,No,"AB-SUB-B02-3RD-1020, AB-SUB-B02-3RD-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-3RD-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.3rdF,30-Nov-26,13-Dec-26,17-Mar-27,30-Mar-27,,,12,5,125,No,No,"AB-SUB-B02-3RD-1030, AB-SUB-B02-3RD-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.4thF,04-Jan-27,18-Jan-27,18-Apr-27,01-May-27,,,12,-22,98,Yes,No,"AB-SUB-B02-4TH-1000, AB-SUB-B02-4TH-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.4thF,31-Jan-27,13-Feb-27,12-May-27,25-May-27,,,12,-43,77,Yes,No,"AB-SUB-B02-4TH-1010, AB-SUB-B02-4TH-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.4thF,31-Jan-27,13-Feb-27,12-May-27,25-May-27,,,12,-43,77,Yes,No,"AB-SUB-B02-4TH-1020, AB-SUB-B02-4TH-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-4TH-1030,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.4thF,31-Jan-27,13-Feb-27,12-May-27,25-May-27,,,12,-43,77,Yes,No,"AB-SUB-B02-4TH-1030, AB-SUB-B02-4TH-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-RF-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.RF,23-Feb-27,08-Mar-27,06-Jun-27,19-Jun-27,,,12,-64,56,Yes,No,"AB-SUB-B02-RF-1000, AB-SUB-B02-RF-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-RF-1010,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.RF,07-Mar-27,23-Mar-27,17-Jun-27,30-Jun-27,,,12,-74,46,Yes,No,"AB-SUB-B02-RF-1010, AB-SUB-B02-RF-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B02-RF-1020,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.RF,07-Mar-27,23-Mar-27,17-Jun-27,30-Jun-27,,,12,-74,46,Yes,No,"AB-SUB-B02-RF-1020, AB-SUB-B02-RF-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-REP-1000,Approval for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs As-Built Drawing (B03),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.4,10-Jan-26,22-Jan-26,04-Jun-26,17-Jun-26,,,12,241,361,No,No,"AB-SUB-B03-REP-1000, AB-SUB-B03-REP-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-FOOT-1000,Approval for PC Raft Conc. Dim. DWGs As-Built Drawing (B03) (footing),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.1,12-Jan-26,26-Jan-26,04-Jun-26,17-Jun-26,,,12,241,361,No,No,"AB-SUB-B03-FOOT-1000, AB-SUB-B03-FOOT-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-FOOT-1010,Approval for RC Raft & Footings Conc. Dim. DWGs  (B03) (footing),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.1,01-Feb-26,14-Feb-26,04-Jun-26,17-Jun-26,,,12,241,361,No,No,"AB-SUB-B03-FOOT-1010, AB-SUB-B03-FOOT-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-FOOT-1020,Approval for RC Raft & Footings RFT DWGs As-Built Drawing  (B03) (footing),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.1,03-Feb-26,16-Feb-26,04-Jun-26,17-Jun-26,,,12,241,361,No,No,"AB-SUB-B03-FOOT-1020, AB-SUB-B03-FOOT-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-FOOT-1030,Approval for  Waterproofing Layout Plan  DWGs As-Built Drawing(B03),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.1,10-Feb-26,23-Feb-26,22-Jul-26,05-Aug-26,,,12,201,321,No,No,"AB-SUB-B03-FOOT-1030, AB-SUB-B03-FOOT-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-BAS2-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (Bas 02),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.3,26-Feb-26,11-Mar-26,04-Jun-26,17-Jun-26,,,12,241,361,No,No,"AB-SUB-B03-BAS2-1000, AB-SUB-B03-BAS2-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-BAS2-1020,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (Bas 02),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.3,15-Mar-26,01-Apr-26,01-Jul-26,14-Jul-26,,,12,219,339,No,No,"AB-SUB-B03-BAS2-1020, AB-SUB-B03-BAS2-1020",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-BAS2-1030,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (Bas 02),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.3,15-Mar-26,01-Apr-26,01-Jul-26,14-Jul-26,,,12,219,339,No,No,"AB-SUB-B03-BAS2-1030, AB-SUB-B03-BAS2-1030",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-BAS2-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (Bas 02),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.3,12-Mar-26,30-Mar-26,25-Jun-26,11-Jul-26,,,12,223,343,No,No,"AB-SUB-B03-BAS2-1010, AB-SUB-B03-BAS2-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-SOG-1000,Approval for S.O.G Conc. Dim. DWGs As-Built Drawing  (B03) (Sog),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.3.2,04-May-26,17-May-26,01-Sep-26,14-Sep-26,,,12,168,288,No,No,"AB-SUB-B03-SOG-1000, AB-SUB-B03-SOG-1000",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-SOG-1010,Approval for S.O.G RFT DWGs As-Built Drawing  (B03) (Sog),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.3.2,09-May-26,21-May-26,06-Sep-26,19-Sep-26,,,12,164,284,No,No,"AB-SUB-B03-SOG-1010, AB-SUB-B03-SOG-1010",HO-1050,0.0,0,0.0
The Big -P.01-UP-20-April-26,AB-APP-B03-BAS1-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (Bas 01),The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.2,08-Apr-26,22-Apr-26,27-Jul-26,09-Aug-26,,,12,198,318,No,No,"AB-SUB-B03-BAS1-1000, AB-SUB-B03-BAS1-1000",HO-1050,0.0,0,0.0
