project_id,wbs_id,cost_code,activity_name,budget_cost,committed_cost,actual_cost,forecast_cost
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUB.2ndB.1,E-SUB-B03-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs (B03) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUB.2ndB.2,E-SUB-B04-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs (B04) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUB.2ndB.SOG,AB-SUB-B01-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs As-Built Drawing (B01) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B02.SUB.2ndB.2,AB-SUB-B02-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs As-Built Drawing (B02) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B03.SUB.2ndB.1,AB-SUB-B03-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs As-Built Drawing (B03) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUB.2ndB.2,AB-SUB-B04-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs As-Built Drawing (B04) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUB.2ndB.SOG,E-SUB-B01-SOG-1010,Submittal for S.O.G RFT DWGs (B01) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUB.2ndB.2,E-SUB-B02-SOG-1010,Submittal for S.O.G RFT DWGs (B02) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUB.2ndB.1,E-SUB-B03-SOG-1010,Submittal for S.O.G RFT DWGs (B03) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUB.2ndB.2,E-SUB-B04-SOG-1010,Submittal for S.O.G RFT DWGs (B04) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUB.2ndB.SOG,AB-SUB-B01-SOG-1010,Submittal for S.O.G RFT DWGs As-Built Drawing (B01) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B02.SUB.2ndB.2,AB-SUB-B02-SOG-1010,Submittal for S.O.G RFT DWGs As-Built Drawing (B02) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B03.SUB.2ndB.1,AB-SUB-B03-SOG-1010,Submittal for S.O.G RFT DWGs As-Built Drawing (B03) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUB.2ndB.2,AB-SUB-B04-SOG-1010,Submittal for S.O.G RFT DWGs As-Built Drawing (B04) (Sog),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUP.7thF,E-SUB-B04-7TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs  (B04) (7th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.GF,E-SUB-B01-GR-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.1stF,E-SUB-B01-1ST-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.2ndF,E-SUB-B01-2ND-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.3rdF,E-SUB-B01-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.4thF,E-SUB-B01-4TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.5thF,E-SUB-B01-5TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (5th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.6thF,E-SUB-B01-6TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (6th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.7thF,E-SUB-B01-7TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (7th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.8thF,E-SUB-B01-8TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (8th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUB.1stB,E-SUB-B01-BAS01-1040,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUB.2ndB,E-SUB-B01-BAS02-1040,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.RF,E-SUB-B01-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.1stF,E-SUB-B02-1ST-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.2ndF,E-SUB-B02-2ND-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.3rdF,E-SUB-B02-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.4thF,E-SUB-B02-4TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUB.1stB,E-SUB-B02-BAS01-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.GF,E-SUB-B02-GR-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (GF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.RF,E-SUB-B02-RF-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUP.1stF,E-SUB-B03-1ST-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUP.2ndF,E-SUB-B03-2ND-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUP.3rdF,E-SUB-B03-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUP.4thF,E-SUB-B03-4TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUB.1stB,E-SUB-B03-BAS01-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUB.2ndB,E-SUB-B03-BAS02-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUP.GF,E-SUB-B03-GR-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (GF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUP.RF,E-SUB-B03-RF-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUP.1stF,E-SUB-B04-1ST-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUP.2ndF,E-SUB-B04-2ND-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUP.3rdF,E-SUB-B04-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUP.4thF,E-SUB-B04-4TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUP.5thF,E-SUB-B04-5TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (5th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUP.6thF,E-SUB-B04-6TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (6th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUP.8thF,E-SUB-B04-8TH-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (8th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUB.1stB,E-SUB-B04-BAS01-1040,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUB.2ndB,E-SUB-B04-BAS02-1040,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUP.GF,E-SUB-B04-GR-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (GF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUP.RF,E-SUB-B04-RF-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUP.7thF,AB-SUB-B04-7TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing  (B04) (7th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUP.GF,AB-SUB-B01-GR-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUP.1stF,AB-SUB-B01-1ST-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUP.2ndF,AB-SUB-B01-2ND-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUP.3rdF,AB-SUB-B01-3RD-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUP.4thF,AB-SUB-B01-4TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUP.5thF,AB-SUB-B01-5TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (5th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUP.6thF,AB-SUB-B01-6TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (6th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUP.7thF,AB-SUB-B01-7TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (7th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUP.8thF,AB-SUB-B01-8TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (8th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUB.1stB,AB-SUB-B01-BAS1-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUB.2ndB,AB-SUB-B01-BAS2-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B01.SUP.RF,AB-SUB-B01-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B02.SUP.1stF,AB-SUB-B02-1ST-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B02.SUP.2ndF,AB-SUB-B02-2ND-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B02.SUP.3rdF,AB-SUB-B02-3RD-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B02.SUP.4thF,AB-SUB-B02-4TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B02.SUB.1stB,AB-SUB-B02-BAS1-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B02.SUP.GF,AB-SUB-B02-GR-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (GF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B02.SUP.RF,AB-SUB-B02-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B03.SUP.1stF,AB-SUB-B03-1ST-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B03.SUP.2ndF,AB-SUB-B03-2ND-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B03.SUP.3rdF,AB-SUB-B03-3RD-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B03.SUP.4thF,AB-SUB-B03-4TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B03.SUB.1stB,AB-SUB-B03-BAS1-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B03.SUB.2ndB,AB-SUB-B03-BAS2-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B03.SUP.GF,AB-SUB-B03-GR-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (GF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B03.SUP.RF,AB-SUB-B03-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUP.1stF,AB-SUB-B04-1ST-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUP.2ndF,AB-SUB-B04-2ND-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUP.3rdF,AB-SUB-B04-3RD-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUP.4thF,AB-SUB-B04-4TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUP.5thF,AB-SUB-B04-5TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (5th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUP.6thF,AB-SUB-B04-6TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (6th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUP.8thF,AB-SUB-B04-8TH-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (8th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUB.1stB,AB-SUB-B04-BAS1-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUB.2ndB,AB-SUB-B04-BAS2-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUP.GF,AB-SUB-B04-GR-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (GF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUP.RF,AB-SUB-B04-RF-1010,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (RF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUB.2ndB,E-SUB-B02-BAS02-1030,Submittal for Slabs Conc. Dim.& RFT DWGs (B02) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P02.B02.SUB.2ndB,AB-SUB-B02-BAS2-1020,Submittal for Slabs Conc. Dim.& RFT DWGs As-Built Drawing (B02) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B04.SUB.2ndB.1,E-SUB-B04-WT-1040,Submittal for Slabs DWGs (B04) (Water Tank),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.HO.1.S.P01.B04.SUB.2ndB.1,AB-SUB-B04-WT-1040,Submittal for Slabs DWGs As-Built Drawing (B04) (Water Tank),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.P.MS.SS,P-MS-1020,Submittal for Soil Replacement,0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.GF,E-SUB-B01-GR-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.1stF,E-SUB-B01-1ST-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.2ndF,E-SUB-B01-2ND-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.3rdF,E-SUB-B01-3RD-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.4thF,E-SUB-B01-4TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.5thF,E-SUB-B01-5TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (5th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.6thF,E-SUB-B01-6TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (6th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.7thF,E-SUB-B01-7TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (7th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUP.8thF,E-SUB-B01-8TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (8th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUB.1stB,E-SUB-B01-BAS01-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B01.SUB.2ndB,E-SUB-B01-BAS02-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (Bas 02),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.1stF,E-SUB-B02-1ST-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.2ndF,E-SUB-B02-2ND-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.3rdF,E-SUB-B02-3RD-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.4thF,E-SUB-B02-4TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUB.1stB,E-SUB-B02-BAS01-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (Bas 01),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P02.B02.SUP.GF,E-SUB-B02-GR-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B02) (GF),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUP.1stF,E-SUB-B03-1ST-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B03) (1st),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUP.2ndF,E-SUB-B03-2ND-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B03) (2nd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUP.3rdF,E-SUB-B03-3RD-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B03) (3rd),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUP.4thF,E-SUB-B03-4TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B03) (4th),0,0,0,0
The Big -P.01-UP-20-April-26,The Big -P.01-UP-20-April-26.EN.2.S.P01.B03.SUB.1stB,E-SUB-B03-BAS01-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B03) (Bas 01),0,0,0,0
